	review	label	restaurant
10664	음식 참 잘하는 집입니다! 짜장 볶음밥 탕수육 뭐하나 빠지는거 없이  다 만족 입니다! 또 주문할게요!	5	쭈퐁-신대방점
10665	일단 배달 오신분 완전 친절하셨구요~! 짜장 물이 좀 많다 싶어서 에이 하고 비비는데 비빌수록 물도 없어지고 꾸덕해지는게 너무 좋았구요  탕수육 안딱딱하고 찹쌀탕수육답게 맛있었구요 짬뽕국물 불향 찐하고 국물도 찐하고 소주생각나는거 꾹 참았네요~! 타업체보다는 비싸지만 맛있게 잘먹었습니다	5	쭈퐁-신대방점
10667	이른아침 시간에 맛있게 먹었습니다	5	쭈퐁-신대방점
10668	감사합니다 맛잇게먹엇어요	5	쭈퐁-신대방점
10669	너무 맛있어요.....	5	쭈퐁-신대방점
10670	맛하고 양은 괜찮은데요 배달시간이 너무늦네요	3	쭈퐁-신대방점
10671	넘 잘 먹었어요~ 지난번에 시키고 가족들 반응이 좋아서 또 시켜요~ 앞으로 요기 단골할려구요~	5	쭈퐁-신대방점
10672	맛나게 먹다가 사진을 나중에 찍었에요...이동네에서는 현재까지 젤 나은듯요..^^ 마니 파세요..	4	쭈퐁-신대방점
10673	별하나도  아깝네요 짜장면이 떡이되서 와가지고   먹을수가 없네요 예전에는 배달도 빠르고해서  간만에 시켜먹었는데   너무실망입니다	1	쭈퐁-신대방점
10674	너무많구오. 서비스만두. 맛도 굿	5	쭈퐁-신대방점
10676	배달임에도 바삭한 탕수육 너무 맛있었어요! 짬뽕과 짜장면도 면이 조금 불어 있어 아쉬웠지만 그래도 맛있게 먹었습니다	5	쭈퐁-신대방점
10677	맛있어요 다음에 또 주문 할께요	5	쭈퐁-신대방점
10678	5층까지 올라오시느라 고생 많으셨습니다 짬뽕국물 서비스 감사했구요 항상 맛있습니다 강추에요	5	쭈퐁-신대방점
10679	탕수육 젤맛나네요~~~~~~	5	쭈퐁-신대방점
10680	맛있게 잘 먹었습니다 서비스로 주신 군만두도 맛있었어요~ 다음에 또 시켜먹을게요!	5	쭈퐁-신대방점
10681	맛있어요 며칠 전에 먹었는데 짜장면이 또 생각나서 시켰네요 양도 많고 짬뽕국물이 정말 좋아요~	5	쭈퐁-신대방점
10682	다른분 리뷰처럼 탕수육은 많이 딱딱한 편이었습니다. 전 찍먹이 아닌 부먹파이지만 그래도 딱딱해서 먹기 불편했네요. 짜장은 건더기가 다져진거라 비벼서 먹기 매우 편했어요. 근데 다른분 리뷰에 짜다고 해서 걱정했지만 전 조금 싱거웠습니다. 영업시간 막바지라 이런거겠지 생각하며 먹었네요~	4	쭈퐁-신대방점
10683	너무 맛잇게 잘먹었습니다!! 새벽에 역시 최고에요!	5	쭈퐁-신대방점
10684	거의다먹은상태에서 찍어서 아싑지만 ㅎ 진짜 👍 ㅇㅈ요 겁나맛있네요  뭐랄까, 대충해준느낌이전혀없고 재료도 A  +  제성격상 리뷰 이렇게 사진찍어서올리는성격이아닌데 ㅋㅋ 진심 5살때먹어본 어디에선가 간짜장이후로 입맛겁나까다로운제가 너무맛있다구 전화까지드렷네요 이새벽에 ㅋ ㅋ 단무지까지 아삭아삭하니 맛있으니  신세계 입니다 ㅡ.ㅡ 제후기끝	5	쭈퐁-신대방점
10685	넘 더운밤에 시원하게 한사발하니 속이 뻥 뚫리네요 담에도 맛있게 부탁드려요~^^	3	쭈퐁-신대방점
10686	맛이약간 부족한느낌이네요	4	쭈퐁-신대방점
10687	배달도 빠르고 너무 맛있습니다	5	쭈퐁-신대방점
10688	제가 매번 찾던 짬뽕 말이에여!!  자주시켜먹을게영  요즘 짬뽕은 달달하거나 담백만해서.. 시원한 맛이 덜해서 매번 실망 햇거든여 ㅠ	5	쭈퐁-신대방점
10689	미친 양.... 많이바쁘셨나봐요. 맛있게먹고갑니다	5	쭈퐁-신대방점
10690	첫주문이었는데 완전 만족!!! 넘 맛있어요ㅎㅎㅎ 자주 주문할게용!!	5	쭈퐁-신대방점
10691	위치 찍힌곳확인 못해서죄송해요. 원주인데 수원으로 주문이들어가있네요.	5	쭈퐁-신대방점
10692	처음주문했는데넘맛있었어요 냉짬뽕정말맛있었어요 아이들도짜장면넘맛있게잘먹어서 앞으로자주이용할것같아요~~^^	5	쭈퐁-신대방점
10693	밤이 기다려지는 중국집	5	쭈퐁-신대방점
10694	냉짬뽕이 아주 맵고시원해서 여름에 딱이예요 탕수육은 날이 갈수록 더 맛있어지는거 같아요	5	쭈퐁-신대방점
10695	그냥저냥 괜찮아요 양은 많아요	4	쭈퐁-신대방점
10696	너무 맛잇게 잘먹었습니다!! 새벽에 생각날때마다 시켜먹는데 너무 맛잇어요ㅠ	5	쭈퐁-신대방점
10697	야간전문 식당이라 별 기대 안했는데 생각보다 맛있어서 깜짝놀랬네요ㅎㅎ 야간에 자주 시켜 먹겠습니다 수고하세요	5	쭈퐁-신대방점
10698	너무 맛있어요~~ 지난번에 한번 시켜먹고 괜찮네 싶어서 이번엔 8시30분 기다렸다가 시켰어요 이번엔 짬뽕도 시켜봤는데 우와 짬뽕이 최고네요 탕수육 냄새도 안나고 짜장은 말해뭐하겠어요 아쉬운건 8시 30분 까지 기다려야 한다는거네요ㅠ	5	쭈퐁-신대방점
10699	짜장 너무 짜요ㅠ	2	쭈퐁-신대방점
10701	양도 많고 맛있게 잘먹었습니다	5	쭈퐁-신대방점
10702	그냥저냥 먹을만합니다. 양은 많아요 혼자 하나먹기 버겁네요	4	쭈퐁-신대방점
10703	음식이 제대로 오지않아 불편합니다	1	쭈퐁-신대방점
10704	맛잇어요~ 짬뽕이랑 면이랑 따로와서 뭐지 했는데.. 국물안에 건더기가 이것 저것 많이 들었어요 ㅋ 전복도 있는거보고 깜놀 ㅋㅋ  암툰 너무 맛잇게 먹엇음요 ㅋㅋ	5	쭈퐁-신대방점
10705	맛있게 잘먹었어요~~^^	5	쭈퐁-신대방점
10706	양 허버 많아요 진짜 맛도 물론 개짱쩔구욤ㅎㅎ	5	쭈퐁-신대방점
10708	면이 불어서요 저희집 남자분들이 짬뽕국물 맛나데요~	4	쭈퐁-신대방점
10709	탕수육맛있어요배달도빨랐어요	5	쭈퐁-신대방점
10710	맛있습니다ㅇㅇㅇㅇㅇㅇ	5	쭈퐁-신대방점
10711	리뷰가 좋아서 시켜서 먹었는데 완전 별로네요... 그나마 짜장은 맛있었는데 면이 떡되서 ㅠㅠ	2	쭈퐁-신대방점
10712	이시간에 모든게 느무 좋앗어요	5	쭈퐁-신대방점
10713	매운짜장..너무 맛있서요 이렇게 적절한 매운맛의 짜장 아직 찾지 못했어	5	쭈퐁-신대방점
10714	냉면이 급 땡겨서 시켰는데 매우 만족스럽게 먹었습니다~	5	쭈퐁-신대방점
10715	해물양이 쪼금 아쉬웠지만 대체로 맛나게 잘먹었습니다 짬뽕은 여기가 최고에요	5	쭈퐁-신대방점
10716	이곳은 항상 찐입니다   배달용기도 괜찮고. 맛도 찐. 추천해요	5	쭈퐁-신대방점
10717	짜장은 짜장마을 ㅇㅈ	5	쭈퐁-신대방점
10718	맞도좋고 양도푸짐하고 맛있고 좋았어요	5	쭈퐁-신대방점
10719	오늘도 맛있게 잘 먹었습니다 :)	5	쭈퐁-신대방점
10720	너무 맛있게 잘먹었어요 배달도 빠르고 음식도 엄청 뜨겁게 왔어요! 탕수육도 바삭바삭하면서 찰지고 짜장면도 유니짜장이라서인지 더 맛있고 짬뽕도 해물이 장난아니게 들어가있고 리뷰이벤트로 받은 짬뽕국물인데 해물이ㅠㅠ 너무나 잘먹었어요! 가격대비 양도많고 맛도 좋고~~ 너무나 감사합니다~^^	5	쭈퐁-신대방점
10722	너무 맛있네요 서비스 짬뽕국물도 넘좋네요 담엔 짬뽕도 시킬께용	5	쭈퐁-신대방점
10723	항상 너무 친절하세요~♡ 배달 대행 안하시고 직접 배달하시는거 같은데 아저씨분께서 친절하시구 주소 잘못 기입해서 다른데 갔는데 화 한번 안내시고  다시 가져다 주시고는  음식이 안식어 다행이라고 ㅠㅠ  너무 선하세요 !!  중국음식은 항상 이집에서 시켜 먹어요!	5	쭈퐁-신대방점
10724	탕수육은맛있어요~~~!!짜장은 뿔긴햇어여ㅜㅜ	5	쭈퐁-신대방점
10725	덜덜맛있다~~~~~~~~~~~~~~~~~~~~	5	쭈퐁-신대방점
10726	맛이 애매...ㅠㅠ 튀김도 넘 눅눅...	4	쭈퐁-신대방점
10727	살면서 리뷰 처음남긴다 배달부터 음식까지 너무 맛있다 까다로운 당신도 맛있게 먹을수있으니 먹어보길	5	쭈퐁-신대방점
10728	Gooooooooood	5	쭈퐁-신대방점
10729	맛있게 잘먹었습니다. 깔끔한 포장 굿~~	5	쭈퐁-신대방점
10730	양이 진짜 많네요 새벽에 이 퀄리티 ㄷ	5	쭈퐁-신대방점
10731	양많고  맛있어요 수고하세요~	5	쭈퐁-신대방점
10732	탕수육에 무슨짓을 한건가요 너무 바삭하자나요 간만에 너무 맛있게 먹어서 사진은 못찍었지만 리뷰를 달게 되네요 ㅎ	5	쭈퐁-신대방점
10733	👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍	5	쭈퐁-신대방점
10734	잘 먹었습니다 오늘도ㅎ	5	쭈퐁-신대방점
10735	간짜장이 간짜장이아니네요  소스가 그냥 짜장이랑 반 섞어서 물많고 별로예요 그냥 짜장같음 ㅠㅠ	4	쭈퐁-신대방점
10736	맛나게,잘먹었습니다  배불러서 남긴게,아깝네요 ㅠ	5	쭈퐁-신대방점
10737	양도많고  짬뽕국물이 매콤하니 국물이진하네용 냉면도 시원하니 맛있어요  잘먹었습니다  수고하세요	5	쭈퐁-신대방점
10738	일하다 속상한 일 생겨서 시켜먹었는데 역시 맛있구요 배부르니 기분 좋네요 5층까지 올라오시고 감사해요 언제나 강추 합니다	5	쭈퐁-신대방점
10739	잘 먹었습니다. 감사합니다	5	쭈퐁-신대방점
10740	최애맛집입니다 호호	5	쭈퐁-신대방점
10741	벌써 다먹었네요..맛있어요. 배달도 예상시간보다 빨랐어요..	5	쭈퐁-신대방점
10742	음식은 맞있습니다. 그런대 전부 식어서 배송니 왔는대 따듯할때 먹으면 훨신 맞있을 것 같습니다.	2	쭈퐁-신대방점
10743	엄청 많이 주시네요. 배 터지게 잘 먹었습니다.	5	쭈퐁-신대방점
10744	밤에 일끝나구 먹는 중식은..최곱니다 야간에 중국집하는곳 처음봤어요...  탕수육은 바싹하구 면도 따로와서 불지도 않고 넘나 맛있네용ㅇ 원래혼자먹으면 하나를 질려서 다 못먹는데 짬짜면세트가 있는것도 좋구요! 이집은 맛있기두해서 다먹어버렸네요 번창하세요!	5	쭈퐁-신대방점
10745	ㅇㅇㅇ호ㅓㄴ오ㅓㅓㄱㅇㅇ	5	쭈퐁-신대방점
10746	항상 시켜먹는 맛집♥♥♥♥♥	5	쭈퐁-신대방점
10747	배달빠르고 맛좋아룡	5	쭈퐁-신대방점
10748	오늘 좀 짠 것같더라도 넘 맛있고 잘 먹었습니다~	5	쭈퐁-신대방점
10749	잘먹었습니다 요즘은 미덕인가?그거 없는게 쬐금 아쉽네여	5	쭈퐁-신대방점
10750	반반 강추 존맛탱. 야간은 이집만한데가 없어용๑&gt;ᴗ&lt;๑	5	쭈퐁-신대방점
10752	탕수육 너무 맛나요ㅎㅎ	5	쭈퐁-신대방점
10753	그냥 24시간 하면 좋겠는 집	5	쭈퐁-신대방점
10754	언제나 맛있어요 짜장마을!	5	쭈퐁-신대방점
10755	탕수육 너무 맛있어요	5	쭈퐁-신대방점
10756	땀빼믄서 잘먹었습니다~	5	쭈퐁-신대방점
10757	맛있었어요. 쟁반짜장 면양이 성인 남성 2명먹기에는 좀 부족한듯해요,  해물등 그외것이 많아서 괜찮더라고요.	5	쭈퐁-신대방점
10758	어째서 야간에만 하시나이까 이 맛있는 걸	5	쭈퐁-신대방점
10759	배달도 친절했고 항상 맛있어서 너무 좋습니다 시킬 때마다 감사해요♡	5	쭈퐁-신대방점
10760	양이 미쳤어요... 탕수육 너무 많이주시고ㅋㅋ	5	쭈퐁-신대방점
10761	유니짜장,간짜장 주문 짬뽕 국물 요청했는대 많이 주셔서 너무 좋았어요. 다 맛있어요^^	5	쭈퐁-신대방점
10762	리뷰잘안쓰는데 냉짬뽕 게맛있음 진짜 개강추 !!!!!!!	5	쭈퐁-신대방점
10763	아주맛있게 배부르게 먹었습니다  근데 요기요 메뉴에는 소주가 3000원인데 추가로 소주시켰더니 4000원 받으시네요 왜 4000원받으신건지?	5	쭈퐁-신대방점
10764	역시나 맛잇어요 @@	5	쭈퐁-신대방점
10765	면불지 말라고 소스하고 면 따로주시는거보고 이집은 배운집이다 싶었습니다 담에도 무조건 시켜먹을거에요	5	쭈퐁-신대방점
10766	24시간이라 맛 없을줄 알았는데 맛있네요	5	쭈퐁-신대방점
10767	배불러서 다 못먹긴 했지만 너무 맛있었습니다! 특히 면이랑 국물이랑 따로 주셔서 면이 불지 않은 상태로 와서 너무 좋았어요!	5	쭈퐁-신대방점
10768	❤️	5	쭈퐁-신대방점
10769	맛은 좋은데  음식이 조금식어	4	쭈퐁-신대방점
10770	비싼거 빼면 흠잡을곳 없는 맛집인듯 삼성짜장 정말 맛나게 잘먹엇습니다.	5	쭈퐁-신대방점
10771	항상 최고입니다 5층에 살아서 엘베도 없고 시킬 때마다 죄송합니다 맛있었어요 작은 메추리알 넣어주시는 센스~☆	5	쭈퐁-신대방점
10772	너무 맛있어서 잊지 못해 더 시켜봅니다	5	쭈퐁-신대방점
10773	양이 푸짐하고 맛있어요 짬뽕 취향 아닌데도 싹싹 비웠네요	5	쭈퐁-신대방점
10774	늘시켜먹는곳이라잘먹었습니다 굿굿	5	쭈퐁-신대방점
10775	여기 짜장면이 아니면 안되는 입맛이 되었는데 가격이 조금씩 올라가는 게 슬프지만..과제를 빡세게 끝냈으니 맛있는 걸 먹기로 햤어요 존맛입니당 새싹채소는 얼른 먹어버려야 해서 추가로 올려먹었어요	5	쭈퐁-신대방점
10776	최고의 야식입니다 추천!	5	쭈퐁-신대방점
10777	양이 그냥 좀 그렇네요	2	쭈퐁-신대방점
10778	탕수육 너무 쫄깃해요!! 짬뽕 불 맛 나서 너무 맛있습니다 짜장면은 진리죠! ㅎㅎ 또 시킬께요♡	5	쭈퐁-신대방점
10779	야간에만 하는게 아쉬운 가게네요 맛있는데	5	쭈퐁-신대방점
10781	정말 맛나게 잘먹었어요^^ 또시켜먹을께요 ㅎ	5	쭈퐁-신대방점
10782	맛있어요 오늘 탕수육 엄청 맛있었어요	5	쭈퐁-신대방점
10783	배달이 한시간정도 걸린거말곤 만족입니다	5	쭈퐁-신대방점
10784	볶음밥이 맛있네요...	5	쭈퐁-신대방점
10785	짬뽕 넘 맛났어요 탕수육도 바삭했고ㅎ	5	쭈퐁-신대방점
10786	매번 늦은시간먹다가 8시땡하고 시켰는데 ㅠㅠ실망스러워서 오늘은 느긋하게 시켰어용  8시에 주문이 몰리나봐용 전과는달리 오늘은 진짜 맛있었어요 👍🏻	5	쭈퐁-신대방점
10787	딴 건 다 먹을만 한데 잡채밥에 밥이 군데군데만 익어서 먹을 수가 없어서 반정도 먹고 버렸네요 밥 좀 제대로 만들어 주셨으면 좋겠네요~	1	쭈퐁-신대방점
10788	맛잇어요 깜박하구 사진안찍구 다 먹어버렷네요	5	쭈퐁-신대방점
10789	짜마야 믿고먹는집이죠~이번 유니짜장은 더 맛났어요 짬뽕얼큰하게해달랬는데 덜해서 조금 아쉬웠지만요 항상 맛있게 잘먹고있어요	5	쭈퐁-신대방점
10790	잘 먹었습니다 ㅎ앞으로 부탁해여~	5	쭈퐁-신대방점
10791	밤에 배고플 때마다 잘 먹고 있습니다~맛있어요~~	5	쭈퐁-신대방점
10792	사진을?또 까먹고 안찍었네요.  맛 양 배달 모두 최고 입니다	4	쭈퐁-신대방점
10793	배달도 친절하시고 맛있어요	5	쭈퐁-신대방점
10794	아침일찍 먹어서 좋았음요	5	쭈퐁-신대방점
10795	빠른 배달에 맛있어서 좋아요	5	쭈퐁-신대방점
10796	면을 흡입하는데 기다란 낙지다리가 딸려올라와서 기겁했어요 야식으로 너무 조아요	5	쭈퐁-신대방점
10797	맛있습니다마니파세여	4	쭈퐁-신대방점
10798	여기. 레알 괜찮아요	5	쭈퐁-신대방점
10799	단골집인데 오늘도 좋았습니다^^	5	쭈퐁-신대방점
10800	짜장은 역쉬 짜장마을 볶음밥 곱배기는 양이 많아서 3번에 나눠서 먹었네용 \'ㅅ'/	5	쭈퐁-신대방점
10801	배달도빠르고  면도  따로포장해주셨네요   맛있게잘먹었습니다	5	쭈퐁-신대방점
10802	쨲쨲쨲쨲쨲쨲쨲쨲쨲쨲	5	쭈퐁-신대방점
10803	술안주 할려고 탕수육, 짜장세트 시켰는데 탕수육 맛이 왜 이런가요? 술맛까지 떨어졌네요. 짜장면만 괜찮았습니다. 여기서 탕수육은 절대 먹으면 안되겠네요. 짜장 5점 탕수육 -3점이라 2점 드립니다.	1	쭈퐁-신대방점
10804	아주맛최고입니다.^^	5	쭈퐁-신대방점
10805	탕수육이랑 짜장 너무 맛있게 잘 먹었어요ㅎ	5	쭈퐁-신대방점
10806	배달도 빠르고 맛있어요. 리뷰보고 시켰는데 만족합니다.	5	쭈퐁-신대방점
